filename,dominant_color_rgb,description
03367_00.jpg,"(30, 31, 33)",a black top with a v - neck and short sleeves
03368_00.jpg,"(160, 163, 176)",a woman wearing a grey turtle neck sweater
03369_00.jpg,"(84, 81, 88)",a woman wearing a grey snake skin print t - shirt
03370_00.jpg,"(246, 246, 246)",a white swimsuit with a bow at the front
03371_00.jpg,"(189, 166, 161)",leopard print top
03372_00.jpg,"(17, 20, 32)",a white t - shirt with a blue and pink leopard print
03373_00.jpg,"(153, 136, 108)",a leopard print top with a white collar and a red heart on the chest
03375_00.jpg,"(242, 236, 204)",a yellow cropped cropped crop top with buttons
03376_00.jpg,"(22, 21, 17)",a black t - shirt with a round neck and short sleeves
03378_00.jpg,"(124, 44, 43)",a woman wearing a red top with lace
03379_00.jpg,"(227, 206, 216)",a white top with a button down the front
03380_00.jpg,"(22, 22, 26)",a black and white t - shirt with a graphic pattern
03381_00.jpg,"(245, 245, 245)",a white bodysuit with long sleeves and a high neck
03382_00.jpg,"(22, 26, 50)",a woman wearing a navy top with a tie around the waist
03383_00.jpg,"(14, 16, 16)",a black top with a tie around the neck
03384_00.jpg,"(176, 74, 63)",a top with a lace trim and a spaghetti - neckline
03386_00.jpg,"(107, 112, 93)",a woman wearing a green t - shirt
03387_00.jpg,"(17, 18, 19)",a black top with a puffed shoulder
03388_00.jpg,"(7, 8, 9)",a black top with white and black dots
03389_00.jpg,"(21, 22, 23)",a black t - shirt with a zebra print collar
03391_00.jpg,"(171, 155, 133)",t - shirt with a logo
03394_00.jpg,"(249, 166, 138)",a woman wearing a pink top with ru ruting
03395_00.jpg,"(19, 20, 21)",a black t - shirt with the word ' vans ' in gold foil
03399_00.jpg,"(160, 131, 136)",maternity maternity top with floral print
03400_00.jpg,"(239, 137, 62)",a women ' s orange v - neck t - shirt
03401_00.jpg,"(168, 66, 92)",a woman wearing a pink tank top
03403_00.jpg,"(169, 134, 125)",a white polo shirt with a red stripe on the collar
03405_00.jpg,"(247, 173, 173)",the crop top in pink
03406_00.jpg,"(103, 98, 104)",a white bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra
03409_00.jpg,"(16, 18, 17)",a black top with a spaghetti neckline
03410_00.jpg,"(58, 74, 89)",a woman wearing a blue top with lace detailing
03411_00.jpg,"(17, 19, 20)",a black one piece swimsuit with straps
03414_00.jpg,"(245, 245, 245)",a white top with bell sleeves and a long bell sleeve
03415_00.jpg,"(37, 36, 53)",a navy top with a gold chain print
03416_00.jpg,"(13, 14, 16)",a black t - shirt with the word berlin in white ink
03417_00.jpg,"(46, 48, 68)",a blue and black patterned shirt with a long sleeve
03418_00.jpg,"(206, 178, 157)",a beige bodysuit with a rib knit
03420_00.jpg,"(213, 204, 192)",se se se se se se se se se se se se se se se se se se se se se
03421_00.jpg,"(18, 20, 21)",a black t - shirt with a white logo on the front
03422_00.jpg,"(124, 122, 134)",a woman wearing a grey turtle neck sweater
03423_00.jpg,"(31, 28, 25)",a black and pink floral print dress
03424_00.jpg,"(190, 17, 53)",the original vans t - shirt
03425_00.jpg,"(231, 210, 193)",a woman wearing a white and orange striped tank top
03426_00.jpg,"(111, 133, 134)",a blue and green patterned top with a patching pattern
03427_00.jpg,"(180, 198, 217)",a woman wearing a blue and white striped top
03428_00.jpg,"(7, 110, 133)",a blue blouse with white and green leaves
03432_00.jpg,"(245, 245, 245)",long sleeve - long sleeved top - white
03433_00.jpg,"(27, 28, 38)",a black top with lace detailing and a neckline
03434_00.jpg,"(65, 72, 54)",a green bodysuit with a bow at the back
03435_00.jpg,"(45, 47, 49)",a black one piece swimsuit with a knotted front
03436_00.jpg,"(245, 245, 245)",a black and white striped t - shirt
03437_00.jpg,"(15, 17, 17)",a black swimsuit with a black and white pattern
03438_00.jpg,"(29, 30, 32)",a black swimsuit with the words levis and a rainbow - colored logo
03439_00.jpg,"(239, 114, 88)",therme - fleejack - orange
03440_00.jpg,"(242, 242, 166)",a yellow top with a rib knit pattern
03441_00.jpg,"(217, 21, 40)",a red sweater with a small logo on the front
03442_00.jpg,"(210, 87, 150)",striped top - bluovet - pink
03443_00.jpg,"(179, 154, 164)",a striped crop top with a long sleeve and a cropped neckline
03446_00.jpg,"(60, 60, 71)",a navy sweater with a round neck and a round neckline
03447_00.jpg,"(182, 119, 85)",a woman wearing a brown sweater with buttons
03448_00.jpg,"(54, 50, 49)",striped tee - t - shirt - black
03449_00.jpg,"(19, 19, 30)",a navy top with a lace detail
03450_00.jpg,"(252, 237, 230)",the crop top in pink
03451_00.jpg,"(14, 12, 10)",a black t - shirt with a cut out front
03452_00.jpg,"(245, 224, 218)",a pink bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra bra
03453_00.jpg,"(89, 88, 69)",a grey t - shirt with a white logo on the front
03454_00.jpg,"(28, 43, 69)",a woman wearing a navy blue top with a tie around the neck
03455_00.jpg,"(170, 108, 120)",a red and white striped top with a long sleeve
03456_00.jpg,"(245, 245, 245)",a black top with lace detailing and a lace hem
03457_00.jpg,"(27, 25, 32)",cropped crop top - t - shirt - black
03459_00.jpg,"(22, 35, 30)",a woman wearing a green shirt with a button
03460_00.jpg,"(222, 200, 126)",a white top with black and yellow leaves
03461_00.jpg,"(246, 246, 246)",the white top is a short sleeved top with a pleaed hem
03463_00.jpg,"(245, 245, 245)",a white tank top with a scoop neckline
03464_00.jpg,"(171, 170, 150)",a white t - shirt with a v - neck and short sleeves
03466_00.jpg,"(115, 115, 134)",polo - shirt - white
03467_00.jpg,"(245, 245, 245)",a white top with a ru ru ru
03468_00.jpg,"(226, 156, 170)",striped tee - t - shirt - black / white
03469_00.jpg,"(30, 36, 52)",a woman ' s t - shirt with a white logo
03471_00.jpg,"(26, 122, 96)",a green top with puff sleeves and a black trim
03472_00.jpg,"(17, 18, 18)",a black top with a tie around the neck
03474_00.jpg,"(22, 30, 41)",a woman wearing a navy t - shirt
03477_00.jpg,"(46, 79, 84)",a green sweater with stud details
03478_00.jpg,"(14, 15, 16)",a black sweater with lace detailing
03479_00.jpg,"(245, 245, 245)",t - shirt - white
03480_00.jpg,"(25, 26, 28)",a black tank top with a scoop neck
03481_00.jpg,"(47, 46, 52)",a woman wearing a black sweater with a lace - trimmed neck
03482_00.jpg,"(84, 82, 60)",a woman in a green bodysuit
03483_00.jpg,"(190, 167, 175)",a woman wearing a grey t - shirt with a red logo
03484_00.jpg,"(126, 136, 149)",a navy and white top with a large leaf print
03485_00.jpg,"(245, 245, 245)",a white top with a scoop neckline
03486_00.jpg,"(17, 18, 20)",a black sweater with a v - neck and long sleeves
03487_00.jpg,"(230, 182, 186)",t - shirt with city print
03488_00.jpg,"(81, 84, 97)",a woman wearing a blue top with a pattern
03489_00.jpg,"(2, 194, 193)",long sleeve - long sleeved top - green
03490_00.jpg,"(20, 60, 73)",a green sweater with a v - neck and long sleeves
03492_00.jpg,"(202, 177, 185)",a women ' s long sleeved top with a colorful print
03494_00.jpg,"(245, 245, 245)",black lace off shoulder top
03495_00.jpg,"(18, 18, 16)",a black sweater with a round neck and a round neckline
03497_00.jpg,"(28, 42, 67)",a woman wearing a navy tank top with lace detailing
03498_00.jpg,"(19, 21, 20)",a black top with a spaghetti neckline
03499_00.jpg,"(144, 145, 160)",a white t - shirt with a blue and white print
03500_00.jpg,"(126, 39, 49)",a woman wearing a red t - shirt
03501_00.jpg,"(23, 24, 22)",a black top with a floral print and a sheer neckline
03502_00.jpg,"(246, 246, 246)",a black top with lace detailing and a neckline
03503_00.jpg,"(165, 161, 142)",a white tank top with a green logo on the front
03504_00.jpg,"(246, 240, 217)",t - shirt print - white
03505_00.jpg,"(176, 101, 128)",a pink tank top with a scoop neck
03506_00.jpg,"(200, 155, 49)",a yellow velvet top with a gathered neckline
03507_00.jpg,"(24, 24, 27)",a black sweater with a lace trim
03508_00.jpg,"(246, 246, 245)",a white top with ru rus and a grey trim
03510_00.jpg,"(94, 100, 75)",a green top with ru rus on the shoulders
03511_00.jpg,"(242, 217, 199)",a woman wearing a pink t - shirt with a pattern
03512_00.jpg,"(185, 142, 148)",striped crop top
03513_00.jpg,"(46, 29, 34)",a black floral print top with a short sleeve
03514_00.jpg,"(24, 32, 33)",the green glitter makeup bag
03516_00.jpg,"(246, 246, 246)",t - shirt print - white
03517_00.jpg,"(30, 34, 56)",a woman wearing a navy top with a purple and black top
03518_00.jpg,"(224, 137, 126)",a pink top with lace detailing and a v neckline
03520_00.jpg,"(16, 19, 21)",a black top with a bow on the neck
03522_00.jpg,"(33, 34, 36)",a black top with buttons and buttons
03523_00.jpg,"(253, 235, 228)",a pink maternity top with a button on the front
03525_00.jpg,"(238, 222, 211)",a t - shirt with a graphic print and a gold foil print
03528_00.jpg,"(16, 18, 20)",a black top with a tie around the neck
03529_00.jpg,"(13, 14, 16)",a black t - shirt with a panther head and the word ' s on it
03530_00.jpg,"(188, 24, 45)",polo - shirt - red
03531_00.jpg,"(245, 245, 245)",a white top with lace detailing
03532_00.jpg,"(28, 31, 38)",a black t - shirt with a lace detail
03533_00.jpg,"(17, 16, 20)",a black top with a lace trim and a tie around the neck
03535_00.jpg,"(137, 133, 150)",super super - t - shirt - white
03536_00.jpg,"(223, 225, 204)",a white fluffy cropped sweater with a fluffy fluffy crop
03537_00.jpg,"(59, 62, 70)",a black and white floral print sweatshirt
03538_00.jpg,"(84, 79, 52)",a green sweater with se se se se se se se se se se se se se se se se se
03539_00.jpg,"(239, 52, 64)",t - shirt - red
03540_00.jpg,"(53, 60, 71)",a woman wearing a black t - shirt with a pocket
03541_00.jpg,"(237, 178, 163)",a white tank top with pink flowers on it
03542_00.jpg,"(247, 223, 220)",t - shirt - white / blue
03543_00.jpg,"(125, 38, 41)",a red top with a knot on the front
03544_00.jpg,"(73, 68, 75)",a white and black striped top with a black stripe
03546_00.jpg,"(25, 28, 29)",cropped cropped - sweatshirt - black
03547_00.jpg,"(24, 22, 19)",a black top with a leopard print on the front
03548_00.jpg,"(226, 177, 66)",a woman wearing a mustard colored top
03549_00.jpg,"(24, 26, 28)",a black turtle neck sweater
03550_00.jpg,"(197, 196, 175)",a white cropped crop top with a flag on the front
03551_00.jpg,"(245, 245, 245)",a white top with a silver collar
03552_00.jpg,"(159, 160, 125)",a green and white tie dye t - shirt
03555_00.jpg,"(209, 158, 166)",a white blouse with pink flowers on it
03557_00.jpg,"(60, 63, 66)",a black and white leopard print top
03558_00.jpg,"(21, 18, 25)",a black t - shirt with a floral design and the words opening ceremony
03559_00.jpg,"(33, 35, 42)",a black and white top with a floral print
03560_00.jpg,"(175, 168, 184)",a white blouse with a tie neck
03561_00.jpg,"(161, 153, 125)",leopard print crop top
03562_00.jpg,"(216, 210, 198)",a white t - shirt with a tie around the neck
03563_00.jpg,"(241, 232, 88)",a white tank top with lemons and letters
03564_00.jpg,"(244, 243, 130)",striped top - bluovet - yellow
03565_00.jpg,"(246, 246, 246)",a white top with a v - neck and a short sleeve
03566_00.jpg,"(241, 215, 146)",a white t - shirt with a picture of a woman
03567_00.jpg,"(243, 243, 172)",lemon - t - shirt - white
03570_00.jpg,"(36, 37, 33)",a black top with a silver trim
03571_00.jpg,"(29, 30, 30)",a black and white blouse with a floral print
03572_00.jpg,"(147, 184, 202)",a woman wearing a blue top with spaghetti straps
03573_00.jpg,"(230, 58, 65)",a red top with a round neckline
03574_00.jpg,"(15, 22, 40)",a black tank top with colorful birds on it
03575_00.jpg,"(21, 20, 18)",a black t - shirt with a scoop neck and a scoop neck
03576_00.jpg,"(245, 245, 245)",the white t - shirt is a short - sleeved top with a round neckline
03578_00.jpg,"(139, 132, 124)",a cropped crop top with a multi plaid pattern
03580_00.jpg,"(245, 245, 245)",a white top with lace detailing
03581_00.jpg,"(20, 22, 21)",a black bra with a lace and lace trim
03582_00.jpg,"(245, 245, 245)",a white top with a rib knit
03583_00.jpg,"(42, 39, 37)",the white t - shirt is a short sleeved top with a round neckline
03584_00.jpg,"(246, 218, 108)",a woman wearing a yellow tank top
03586_00.jpg,"(18, 19, 21)",a black top with a tie around the neck
03587_00.jpg,"(240, 212, 139)",a yellow sweater with a floral print collar
03588_00.jpg,"(246, 246, 246)",a black top with lace detailing
03589_00.jpg,"(138, 135, 121)",a white t - shirt with black spots on the front
03590_00.jpg,"(47, 44, 39)",the sleeveless top in black
03591_00.jpg,"(102, 85, 64)",a woman wearing a brown top with lace trims
03592_00.jpg,"(46, 44, 49)",a black top with a twist on the front
03594_00.jpg,"(139, 137, 111)",a woman wearing a green henley shirt
03595_00.jpg,"(36, 34, 40)",a black t - shirt with a white robot on it
03598_00.jpg,"(107, 122, 124)",a white t - shirt with a cutout and a white top
03599_00.jpg,"(246, 246, 246)",t - shirt with print
03602_00.jpg,"(45, 59, 85)",maternity nursing top - navy
03603_00.jpg,"(24, 26, 29)",a black t - shirt with a round neck and short sleeves
03605_00.jpg,"(190, 123, 142)",a pink t - shirt with a round neckline
03606_00.jpg,"(252, 198, 186)",t - shirt - pink
03607_00.jpg,"(189, 62, 59)",a woman wearing a red tank top with lace detailing
03609_00.jpg,"(23, 23, 21)",a black swimsuit with lace detailing
03610_00.jpg,"(22, 22, 20)",a black lace top with a floral pattern
03611_00.jpg,"(235, 207, 67)",a yellow top with a scoop neckline
03612_00.jpg,"(246, 246, 245)",a white top with a v - neck and a v - neck
03613_00.jpg,"(245, 245, 245)",a black and white floral print top
03614_00.jpg,"(178, 178, 158)",a woman wearing a green striped tank top
03616_00.jpg,"(60, 51, 51)",a black and red patterned top with a round neck
03617_00.jpg,"(19, 21, 21)",the black crop top with the word ' mimi ' on it
03618_00.jpg,"(237, 208, 181)",polo ralph crew neck - t - shirt - white
03621_00.jpg,"(19, 21, 23)",nike just do it t - shirt - black
03622_00.jpg,"(19, 20, 22)",polka dot - t - shirt - black
03623_00.jpg,"(227, 203, 139)",a pregnant girl wearing a yellow striped wrap top
03624_00.jpg,"(245, 245, 245)",a white polo shirt with a collar and a white collar
03625_00.jpg,"(82, 85, 94)",a navy and white striped top with red trim
03626_00.jpg,"(206, 122, 72)",a woman wearing a brown sweater
03627_00.jpg,"(21, 23, 22)",a black top with spaghetti straps and spaghetti straps
03628_00.jpg,"(246, 246, 246)",a black top with a knot on the front
03629_00.jpg,"(8, 9, 9)",a black swimsuit with a bow at the back
03630_00.jpg,"(183, 172, 195)",camo - t - shirt - pink / blue
03631_00.jpg,"(245, 245, 245)",a white t - shirt with a round neckline
03632_00.jpg,"(177, 197, 212)",grey ' se girl ' t - shirt
03633_00.jpg,"(239, 187, 75)",a yellow sweater with a button on the front
03635_00.jpg,"(245, 242, 217)",a woman wearing a yellow t - shirt
03637_00.jpg,"(136, 141, 140)",a floral print top with a v - neckline
03638_00.jpg,"(235, 224, 204)",a white top with a button on the front
03640_00.jpg,"(18, 19, 33)",a women ' s polo shirt with a white stripe on the collar
03642_00.jpg,"(246, 246, 246)",the crop top in black
03643_00.jpg,"(129, 69, 75)",a top with a multi colored pattern
03645_00.jpg,"(173, 78, 38)",a woman wearing an orange sweater
03646_00.jpg,"(245, 245, 245)",a woman wearing a grey t - shirt
03647_00.jpg,"(251, 185, 177)",a pink turtle neck sweater
03648_00.jpg,"(246, 246, 246)",a white tank top with a scoop neck and a scoop neck
03649_00.jpg,"(64, 61, 58)",a black and white blouse with a pattern of leaves
03650_00.jpg,"(40, 43, 30)",a woman wearing a green blouse with a black collar
03651_00.jpg,"(20, 21, 23)",a black crop top with a tie around the neck
03652_00.jpg,"(16, 18, 18)",a black top with a v - neck and spaghetti straps
03653_00.jpg,"(127, 134, 119)",a woman wearing a green and white striped tank top
03654_00.jpg,"(25, 28, 48)",a black sweater with a leather shoulder
03655_00.jpg,"(140, 139, 103)",maternity maternity top - olive
03656_00.jpg,"(230, 187, 178)","a woman with a cigarette in her hand, a pink background"
03657_00.jpg,"(199, 90, 97)",a woman wearing a pink top
03658_00.jpg,"(108, 117, 119)",a woman wearing a grey tank top
03659_00.jpg,"(25, 28, 49)",maternity nursing top - navy
03660_00.jpg,"(245, 245, 246)",a white t - shirt with a round neck and short sleeves
03661_00.jpg,"(47, 51, 40)",a green top with a round neckline
03662_00.jpg,"(245, 245, 245)",polka dot - blouse - white
03663_00.jpg,"(205, 177, 158)",a white blouse with a multi print
